wms_warehouse_name,wms_company_name,order_id,shipment_id,sku_code,closed_date,create_date,shipped_qty,original_order_qty,shipped_weight
BOSE_SH,CE,0324483254,287326.0,805746-0030,2021-06-04 08:53:03,2021-06-02 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324483255,287331.0,761529-0010,2021-06-04 08:53:03,2021-06-02 03:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324483825,287341.0,831744-0100,2021-06-04 08:53:03,2021-06-02 05:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324483827,287342.0,831744-0100,2021-06-04 08:53:03,2021-06-02 05:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324485532,287365.0,761529-0010,2021-06-04 08:53:05,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485533,287364.0,805746-0010,2021-06-04 08:53:05,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485534,287362.0,761448-0010,2021-06-04 08:53:05,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485536,287358.0,831744-0100,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485537,287352.0,805746-0010,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485583,287378.0,805746-0010,2021-06-04 08:53:05,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324485808,287355.0,805746-0030,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485833,287381.0,789564-0010,2021-06-04 08:53:05,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324485834,287377.0,805746-0030,2021-06-04 08:53:05,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324485835,287386.0,805746-0010,2021-06-04 08:53:06,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324485836,287376.0,805746-0030,2021-06-04 08:53:05,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324485867,287406.0,761448-0010,2021-06-04 08:53:06,2021-06-02 07:46:04,1.0,1.0,0.0
BOSE_SH,CE,0324485868,287410.0,841013-0010,2021-06-04 08:53:07,2021-06-02 07:46:04,1.0,1.0,0.0
BOSE_SH,CE,0324485879,287423.0,805746-0030,2021-06-04 08:53:07,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485880,287429.0,841013-0010,2021-06-04 08:53:07,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324485881,287437.0,805746-0010,2021-06-04 08:53:07,2021-06-02 08:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324485882,287435.0,738526-0020,2021-06-04 08:52:58,2021-06-02 08:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324485883,287427.0,362538-0010,2021-06-04 08:52:57,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486034,287354.0,761529-0010,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486035,287359.0,805746-0010,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486036,287360.0,761448-0010,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486060,287388.0,805746-0030,2021-06-04 08:53:06,2021-06-02 07:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486071,287402.0,841013-0010,2021-06-04 08:53:06,2021-06-02 07:46:04,1.0,1.0,0.0
BOSE_SH,CE,0324486072,287407.0,761448-0010,2021-06-04 08:53:07,2021-06-02 07:46:04,1.0,1.0,0.0
BOSE_SH,CE,0324486074,287434.0,760858-0020,2021-06-04 08:52:58,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486296,287353.0,831744-0100,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486297,287363.0,805746-0010,2021-06-04 08:53:05,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486300,287361.0,805746-0010,2021-06-04 08:53:05,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486301,287356.0,761448-0010,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486328,287382.0,805746-0010,2021-06-04 08:53:06,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324486345,287397.0,761448-0010,2021-06-04 08:53:06,2021-06-02 07:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324486346,287404.0,761448-0010,2021-06-04 08:53:06,2021-06-02 07:46:04,1.0,1.0,0.0
BOSE_SH,CE,0324486347,287425.0,761448-0010,2021-06-04 08:53:07,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486348,287432.0,841013-0010,2021-06-04 08:53:07,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486349,287433.0,755001-0030,2021-06-04 08:52:58,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486432,287456.0,261619-101,2021-06-04 08:52:58,2021-06-02 08:36:03,1.0,1.0,0.0
BOSE_SH,CE,0324486432,287456.0,271994-101,2021-06-04 08:52:58,2021-06-02 08:36:03,1.0,1.0,0.0
BOSE_SH,CE,0324486433,287449.0,760858-0020,2021-06-04 08:52:58,2021-06-02 08:36:03,1.0,1.0,0.0
BOSE_SH,CE,0324486541,287357.0,831744-0100,2021-06-04 08:53:04,2021-06-02 06:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486581,287379.0,805746-0010,2021-06-04 08:53:05,2021-06-02 06:46:02,1.0,1.0,0.0
BOSE_SH,CE,0324486582,287390.0,831744-0100,2021-06-04 08:53:06,2021-06-02 07:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486583,287389.0,805746-0010,2021-06-04 08:53:06,2021-06-02 07:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486597,287418.0,805746-0010,2021-06-04 08:53:07,2021-06-02 07:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324486598,287408.0,805746-0010,2021-06-04 08:53:07,2021-06-02 07:46:04,1.0,1.0,0.0
BOSE_SH,CE,0324486611,287431.0,841013-0010,2021-06-04 08:53:07,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486612,287439.0,805746-0030,2021-06-04 08:53:08,2021-06-02 08:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324486614,287438.0,760858-0020,2021-06-04 08:52:58,2021-06-02 08:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324486615,287428.0,760858-0020,2021-06-04 08:52:57,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486616,287430.0,362538-0020,2021-06-04 08:52:58,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486624,287424.0,760858-0020,2021-06-04 08:52:57,2021-06-02 08:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324486637,287450.0,720876-0020,2021-06-04 08:53:00,2021-06-02 08:36:03,1.0,1.0,0.0
BOSE_SH,CE,0324486800,287395.0,761448-0010,2021-06-04 08:53:06,2021-06-02 07:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324488156,287466.0,718840-0010,2021-06-04 08:53:12,2021-06-02 18:46:03,4.0,4.0,0.0
BOSE_SH,CE,0324488157,287468.0,761683-5140,2021-06-04 08:53:18,2021-06-02 18:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324488296,287475.0,789564-0010,2021-06-04 20:23:03,2021-06-03 02:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324488297,287473.0,789564-0010,2021-06-04 20:23:03,2021-06-03 02:06:02,1.0,1.0,0.0
BOSE_SH,CE,0324488298,287474.0,805746-0010,2021-06-04 20:23:03,2021-06-03 02:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324488426,287467.0,761683-5140,2021-06-04 08:53:56,2021-06-02 18:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324488504,287477.0,761448-0010,2021-06-04 20:23:03,2021-06-03 02:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324488511,287490.0,789564-0020,2021-06-04 20:23:04,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324488523,287506.0,805746-0010,2021-06-04 08:53:13,2021-06-03 05:06:05,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,858365-5340,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,760093-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,767520-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,768973-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,761683-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,805746-0010,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,805746-0020,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,805746-0030,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,831262-0010,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,831262-0020,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,831744-0100,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,839769-0100,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,851337-0100,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,838309-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,852061-0010,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,858365-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,858366-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,858366-5340,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488524,287512.0,742897-0200,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324488525,287493.0,839769-0100,2021-06-04 08:53:12,2021-06-03 05:06:04,50.0,50.0,0.0
BOSE_SH,CE,0324488525,287493.0,851337-0100,2021-06-04 08:53:12,2021-06-03 05:06:04,30.0,30.0,0.0
BOSE_SH,CE,0324488525,287493.0,831744-0100,2021-06-04 08:53:12,2021-06-03 05:06:04,20.0,20.0,0.0
BOSE_SH,CE,0324488526,287492.0,761683-5140,2021-06-04 08:53:19,2021-06-03 05:06:04,5.0,5.0,0.0
BOSE_SH,CE,0324488527,287496.0,831262-0010,2021-06-04 08:53:23,2021-06-03 05:06:04,50.0,50.0,0.0
BOSE_SH,CE,0324488527,287496.0,831262-0020,2021-06-04 08:53:23,2021-06-03 05:06:04,50.0,50.0,0.0
BOSE_SH,CE,0324488528,287508.0,761529-0010,2021-06-04 20:23:04,2021-06-03 05:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324488719,287465.0,764731-0020,2021-06-04 08:53:54,2021-06-02 18:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324488896,287476.0,789564-0010,2021-06-04 20:23:03,2021-06-03 02:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324488992,287464.0,810614-5140,2021-06-04 08:53:12,2021-06-02 18:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324489067,287491.0,761448-0010,2021-06-04 20:23:04,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324489068,287484.0,789564-0020,2021-06-04 20:23:03,2021-06-03 03:06:03,1.0,1.0,0.0
BOSE_SH,CE,0324489094,287497.0,831262-0010,2021-06-04 08:53:20,2021-06-03 05:06:05,20.0,20.0,0.0
BOSE_SH,CE,0324489094,287497.0,831262-0020,2021-06-04 08:53:20,2021-06-03 05:06:05,40.0,40.0,0.0
BOSE_SH,CE,0324489102,287504.0,761448-0010,2021-06-04 20:23:04,2021-06-03 05:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324489103,287509.0,761448-0010,2021-06-04 20:23:04,2021-06-03 05:06:06,1.0,1.0,0.0
BOSE_SH,CE,0324489248,287463.0,838309-5140,2021-06-04 08:53:12,2021-06-02 18:46:03,1.0,1.0,0.0
BOSE_SH,CE,0324489349,287489.0,789564-0020,2021-06-04 20:23:04,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324489350,287487.0,789564-0010,2021-06-04 20:23:04,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324489373,287505.0,858366-5140,2021-06-04 08:53:23,2021-06-03 05:06:05,4.0,4.0,0.0
BOSE_SH,CE,0324489373,287505.0,760093-5140,2021-06-04 08:53:23,2021-06-03 05:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324489373,287505.0,767520-5140,2021-06-04 08:53:23,2021-06-03 05:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324489373,287505.0,768973-5140,2021-06-04 08:53:23,2021-06-03 05:06:05,2.0,2.0,0.0
BOSE_SH,CE,0324489373,287505.0,742897-0200,2021-06-04 08:53:23,2021-06-03 05:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324489373,287505.0,761529-0020,2021-06-04 08:53:23,2021-06-03 05:06:05,4.0,4.0,0.0
BOSE_SH,CE,0324489373,287505.0,761529-0010,2021-06-04 08:53:23,2021-06-03 05:06:05,4.0,4.0,0.0
BOSE_SH,CE,0324489374,287500.0,835799-0200,2021-06-04 08:53:23,2021-06-03 05:06:05,8.0,8.0,0.0
BOSE_SH,CE,0324489374,287500.0,835799-0100,2021-06-04 08:53:23,2021-06-03 05:06:05,100.0,100.0,0.0
BOSE_SH,CE,0324489513,287486.0,718839-0010,2021-06-04 20:23:03,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324489606,287511.0,839769-0100,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,831744-0100,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,742897-0200,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,760093-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,767520-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,768973-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,761683-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,805746-0010,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,805746-0020,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,805746-0030,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,831262-0010,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,831262-0020,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,858366-5340,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,858366-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,858365-5340,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,858365-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,852061-0010,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,838309-5140,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489606,287511.0,851337-0100,2021-06-04 08:53:25,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324489607,287499.0,761683-5140,2021-06-04 08:53:23,2021-06-03 05:06:05,9.0,9.0,0.0
BOSE_SH,CE,0324489608,287495.0,805746-0030,2021-06-04 08:53:20,2021-06-03 05:06:04,20.0,20.0,0.0
BOSE_SH,CE,0324489608,287495.0,851337-0100,2021-06-04 08:53:20,2021-06-03 05:06:04,10.0,10.0,0.0
BOSE_SH,CE,0324489608,287495.0,805746-0010,2021-06-04 08:53:20,2021-06-03 05:06:04,20.0,20.0,0.0
BOSE_SH,CE,0324489809,287488.0,789564-0010,2021-06-04 20:23:04,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324489811,287485.0,761448-0010,2021-06-04 20:23:03,2021-06-03 03:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324490372,287510.0,761683-5140,2021-06-04 08:53:13,2021-06-03 05:06:06,2.0,2.0,0.0
BOSE_SH,CE,0324490372,287510.0,851337-0100,2021-06-04 08:53:13,2021-06-03 05:06:06,5.0,5.0,0.0
BOSE_SH,CE,0324490372,287510.0,768973-5140,2021-06-04 08:53:13,2021-06-03 05:06:06,5.0,5.0,0.0
BOSE_SH,CE,0324490372,287510.0,838309-5140,2021-06-04 08:53:13,2021-06-03 05:06:06,5.0,5.0,0.0
BOSE_SH,CE,0324490373,287494.0,835799-0100,2021-06-04 08:53:13,2021-06-03 05:06:04,300.0,300.0,0.0
BOSE_SH,CE,0324490374,287501.0,761529-0010,2021-06-04 08:53:13,2021-06-03 05:06:05,140.0,140.0,0.0
BOSE_SH,CE,0324490375,287502.0,775279-0010,2021-06-04 08:53:19,2021-06-03 05:06:05,4.0,4.0,0.0
BOSE_SH,CE,0324490984,287527.0,805746-0010,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324490985,287523.0,761448-0010,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324490987,287519.0,761448-0010,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324490988,287514.0,805746-0010,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324491270,287515.0,841013-0010,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324491271,287524.0,805746-0010,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491274,287520.0,831744-0100,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324491786,287521.0,831744-0100,2021-06-04 20:23:05,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491879,287541.0,841013-0010,2021-06-04 20:23:08,2021-06-03 06:46:06,1.0,1.0,0.0
BOSE_SH,CE,0324491883,287560.0,841013-0010,2021-06-04 20:23:10,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491885,287552.0,841013-0010,2021-06-04 20:23:09,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491886,287551.0,805746-0020,2021-06-04 20:23:09,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491947,287528.0,831744-0100,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491948,287522.0,761529-0010,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324491949,287516.0,805746-0010,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324491950,287518.0,761448-0010,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324492029,287539.0,761529-0030,2021-06-04 20:23:07,2021-06-03 06:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324492030,287543.0,805746-0030,2021-06-04 20:23:08,2021-06-03 06:46:06,1.0,1.0,0.0
BOSE_SH,CE,0324492040,287558.0,841013-0010,2021-06-04 20:23:09,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492047,287578.0,353927-0110,2021-06-04 08:53:50,2021-06-03 07:36:06,1.0,1.0,0.0
BOSE_SH,CE,0324492047,287578.0,000000000000040805,2021-06-04 08:53:50,2021-06-03 07:36:06,7.0,7.0,0.0
BOSE_SH,CE,0324492047,287578.0,321279-0210,2021-06-04 08:53:50,2021-06-03 07:36:06,24.0,24.0,0.0
BOSE_SH,CE,0324492048,287572.0,771613-0110,2021-06-04 08:53:47,2021-06-03 07:36:05,4.0,4.0,0.0
BOSE_SH,CE,0324492048,287572.0,780259-0110,2021-06-04 08:53:47,2021-06-03 07:36:05,2.0,2.0,0.0
BOSE_SH,CE,0324492048,287572.0,317302-0100,2021-06-04 08:53:47,2021-06-03 07:36:05,4.0,4.0,0.0
BOSE_SH,CE,0324492048,287572.0,829683-0210,2021-06-04 08:53:47,2021-06-03 07:36:05,14.0,14.0,0.0
BOSE_SH,CE,0324492049,287575.0,761683-5140,2021-06-04 08:53:49,2021-06-03 07:36:06,14.0,14.0,0.0
BOSE_SH,CE,0324492050,287567.0,789564-0020,2021-06-04 08:53:40,2021-06-03 07:36:05,200.0,200.0,0.0
BOSE_SH,CE,0324492050,287567.0,789564-0010,2021-06-04 08:53:40,2021-06-03 07:36:05,200.0,200.0,0.0
BOSE_SH,CE,0324492051,287568.0,761683-5140,2021-06-04 08:53:33,2021-06-03 07:36:05,8.0,8.0,0.0
BOSE_SH,CE,0324492052,287580.0,761683-5140,2021-06-04 08:53:50,2021-06-03 07:36:06,3.0,3.0,0.0
BOSE_SH,CE,0324492053,287579.0,858366-5140,2021-06-04 08:53:50,2021-06-03 07:36:06,5.0,5.0,0.0
BOSE_SH,CE,0324492053,287579.0,761529-0010,2021-06-04 08:53:50,2021-06-03 07:36:06,4.0,4.0,0.0
BOSE_SH,CE,0324492053,287579.0,761529-0030,2021-06-04 08:53:50,2021-06-03 07:36:06,10.0,10.0,0.0
BOSE_SH,CE,0324492053,287579.0,761529-0020,2021-06-04 08:53:50,2021-06-03 07:36:06,6.0,6.0,0.0
BOSE_SH,CE,0324492053,287579.0,783342-0900,2021-06-04 08:53:50,2021-06-03 07:36:06,6.0,6.0,0.0
BOSE_SH,CE,0324492054,287571.0,841013-0010,2021-06-04 20:23:10,2021-06-03 07:36:05,1.0,1.0,0.0
BOSE_SH,CE,0324492055,287577.0,761448-0010,2021-06-04 20:23:10,2021-06-03 07:36:06,1.0,1.0,0.0
BOSE_SH,CE,0324492056,287574.0,805746-0030,2021-06-04 20:23:10,2021-06-03 07:36:05,1.0,1.0,0.0
BOSE_SH,CE,0324492057,287570.0,805746-0020,2021-06-04 20:23:10,2021-06-03 07:36:05,1.0,1.0,0.0
BOSE_SH,CE,0324492063,287602.0,841013-0010,2021-06-04 20:23:11,2021-06-03 08:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324492214,287525.0,805746-0030,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492215,287513.0,805746-0030,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324492216,287517.0,761529-0010,2021-06-04 20:23:05,2021-06-03 06:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324492219,287529.0,805746-0010,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492221,287526.0,831744-0100,2021-06-04 20:23:06,2021-06-03 06:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492305,287547.0,835799-0200,2021-06-04 08:53:32,2021-06-03 06:46:06,38.0,38.0,0.0
BOSE_SH,CE,0324492305,287547.0,835799-0100,2021-06-04 08:53:32,2021-06-03 06:46:06,96.0,96.0,0.0
BOSE_SH,CE,0324492306,287532.0,841013-0010,2021-06-04 20:23:07,2021-06-03 06:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324492307,287531.0,841013-0010,2021-06-04 20:23:07,2021-06-03 06:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324492309,287549.0,841013-0010,2021-06-04 20:23:08,2021-06-03 07:06:04,1.0,1.0,0.0
BOSE_SH,CE,0324492310,287554.0,841013-0010,2021-06-04 20:23:09,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492311,287555.0,841013-0010,2021-06-04 20:23:09,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492312,287556.0,761529-0020,2021-06-04 20:23:09,2021-06-03 07:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492315,287563.0,000000000000024644,2021-06-04 08:53:38,2021-06-03 07:26:06,1.0,1.0,0.0
BOSE_SH,CE,0324492316,287564.0,000000000000024644,2021-06-04 08:53:33,2021-06-03 07:26:06,1.0,1.0,0.0
BOSE_SH,CE,0324492317,287562.0,000000000000024644,2021-06-04 08:53:32,2021-06-03 07:26:06,1.0,1.0,0.0
BOSE_SH,CE,0324492318,287561.0,000000000000024644,2021-06-04 08:53:38,2021-06-03 07:26:06,1.0,1.0,0.0
BOSE_SH,CE,0324492319,287565.0,810614-5140,2021-06-04 08:53:40,2021-06-03 07:26:07,16.0,16.0,0.0
BOSE_SH,CE,0324492320,287587.0,761683-5140,2021-06-04 08:53:47,2021-06-03 07:41:08,5.0,5.0,0.0
BOSE_SH,CE,0324492321,287600.0,841013-0010,2021-06-04 20:23:11,2021-06-03 07:41:10,1.0,1.0,0.0
BOSE_SH,CE,0324492322,287596.0,841013-0010,2021-06-04 20:23:11,2021-06-03 07:41:09,1.0,1.0,0.0
BOSE_SH,CE,0324492337,287605.0,761448-0010,2021-06-04 20:23:12,2021-06-03 08:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492338,287606.0,841013-0010,2021-06-04 20:23:12,2021-06-03 08:06:05,1.0,1.0,0.0
BOSE_SH,CE,0324492569,287538.0,841013-0010,2021-06-04 20:23:07,2021-06-03 06:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324492570,287530.0,841013-0010,2021-06-04 20:23:07,2021-06-03 06:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324492571,287546.0,841013-0010,2021-06-04 20:23:08,2021-06-03 06:46:06,1.0,1.0,0.0
BOSE_SH,CE,0324492572,287535.0,805746-0030,2021-06-04 20:23:07,2021-06-03 06:46:05,1.0,1.0,0.0
BOSE_SH,CE,0324492573,287544.0,841013-0010,2021-06-04 20:23:08,2021-06-03 06:46:06,1.0,1.0,0.0
