dwd_wh_dsc_inbound_line_dtl_di.wms_company_id,dwd_wh_dsc_inbound_line_dtl_di.wms_company_name,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_inbound_line_dtl_di.internal_id,dwd_wh_dsc_inbound_line_dtl_di.asn_id,dwd_wh_dsc_inbound_line_dtl_di.asn_line_id,dwd_wh_dsc_inbound_line_dtl_di.asn_status,dwd_wh_dsc_inbound_line_dtl_di.sku_code,dwd_wh_dsc_inbound_line_dtl_di.sku_name,dwd_wh_dsc_inbound_line_dtl_di.sku_desc,dwd_wh_dsc_inbound_line_dtl_di.sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.batch_number,dwd_wh_dsc_inbound_line_dtl_di.serial_number,dwd_wh_dsc_inbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.product_category,dwd_wh_dsc_inbound_line_dtl_di.product_status,dwd_wh_dsc_inbound_line_dtl_di.original_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_volume,dwd_wh_dsc_inbound_line_dtl_di.receive_weight,dwd_wh_dsc_inbound_line_dtl_di.quantity_um,dwd_wh_dsc_inbound_line_dtl_di.volume_um,dwd_wh_dsc_inbound_line_dtl_di.weight_um,dwd_wh_dsc_inbound_line_dtl_di.std_receive_volume,dwd_wh_dsc_inbound_line_dtl_di.std_receive_weight,dwd_wh_dsc_inbound_line_dtl_di.expire_date,dwd_wh_dsc_inbound_line_dtl_di.create_time,dwd_wh_dsc_inbound_line_dtl_di.receipt_time,dwd_wh_dsc_inbound_line_dtl_di.closed_date,dwd_wh_dsc_inbound_line_dtl_di.last_modified_date,dwd_wh_dsc_inbound_line_dtl_di.src_inc_day,dwd_wh_dsc_inbound_line_dtl_di.data_source,dwd_wh_dsc_inbound_line_dtl_di.inc_day,dwd_wh_dsc_inbound_line_dtl_di.src
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105586,null,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105587,Damage,18334-20.000.00,18334-20.000.00,喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105590,Scrap,08022-20.000.00,08022-20.000.00,水管架套装,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105592,null,08022-20.000.00,08022-20.000.00,水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105595,Scrap,04029-20.000.00,04029-20.000.00,集草斗,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105598,Damage,04022-20.000.00,04022-20.000.00,400C型豪华手动割草机,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105600,null,08950-20.000.00,08950-20.000.00,基础大手铲,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105584,null,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105573,null,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105574,null,08950-20.000.00,08950-20.000.00,基础大手铲,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105575,null,12003-20.000.00,12003-20.000.00,长柄修枝剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105576,null,00814-20.000.00,00814-20.000.00,嘉丁拿压力喷雾器1.25升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105577,null,00030-66.666.66,00030-66.666.66,嘉丁拿粘虫板,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105578,null,18708-20.000.00,18708-20.000.00,迷你长方形喷灌器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105579,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105580,null,18216-20.000.00,18216-20.000.00,6分标准接头,null,null,null,null,null,null,4.0,4.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105581,null,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Husqvarna,Husqvarna,JIQ,JIQ,26951,20210610001,105582,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-10 06:05:50,2021-06-10 00:00:00,2021-06-10 14:59:11,2021-06-10 06:59:11,20210803,scale_jiq,20210610,scale
Pernod-Zhong,Pernod-Zhong,JIQ,JIQ,26962,20210611,105850,null,HPG001,HPG001,黑瓶盖,null,null,null,null,null,null,8.0,8.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-11 12:05:25,2021-06-11 00:00:00,2021-06-11 20:07:26,2021-06-11 12:07:26,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105737,Damage,12000-20.000.00,12000-20.000.00,高枝剪1.6米,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105748,null,18200-20.000.00,18200-20.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105755,null,00002-66.666.66,00002-66.666.66,勋章菊花种,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105733,null,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105731,Damage,18630-20.000.00,18630-20.000.00,嘉丁拿35M壁挂式自动水管架套装,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105732,null,18085-22.000.00,18085-22.000.00,嘉丁拿50米零剪水管,null,null,null,null,null,null,3.0,3.0,0.0,0.0,M,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105734,Scrap,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105735,null,18010-22.000.00,18010-22.000.00,嘉丁拿4分高级水管零减50m,null,null,null,null,null,null,20.0,20.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105736,Scrap,18215-50.000.00,18215-50.000.00,水管接头,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105738,null,12302-20.000.00,12302-20.000.00,整篱剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105739,null,18201-20.000.00,18201-20.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105740,null,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105754,null,11511-20.000.00,11511-20.000.00,Gardena手套m,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105753,null,00007-66.666.66,00007-66.666.66,园艺地毯,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105741,Damage,18315-20.000.00,18315-20.000.00,舒适型多功能喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105742,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105743,null,18216-20.000.00,18216-20.000.00,6分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105744,null,08009-20.000.00,08009-20.000.00,水管车S060911,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105745,null,18200-20.000.00,18200-20.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105746,null,18010-22.000.00,18010-22.000.00,嘉丁拿4分高级水管零减50m,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105747,null,08009-20.000.00,08009-20.000.00,水管车S060911,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105752,null,08970-20.000.00,08970-20.000.00,阳台套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105751,null,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105749,null,18010-22.000.00,18010-22.000.00,嘉丁拿4分高级水管零减50m,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26956,20210611001,105750,null,08950-20.000.00,08950-20.000.00,基础大手铲,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 06:26:47,2021-06-11 00:00:00,2021-06-11 15:00:09,2021-06-11 07:00:09,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105842,null,18215-50.000.00,18215-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105841,null,18315-20.000.00,18315-20.000.00,舒适型多功能喷枪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105840,null,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105839,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105845,null,00926-00.500.00,00926-00.500.00,4分转接,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105844,null,08704-20.000.00,08704-20.000.00,剪刀,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Husqvarna,Husqvarna,JIQ,JIQ,26960,20210611002,105843,null,02761-20.000.00,02761-20.000.00,3/4”内螺纹连接件,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-11 08:31:06,2021-06-11 00:00:00,2021-06-11 16:33:54,2021-06-11 08:33:54,20210803,scale_jiq,20210611,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26961,39942988,105849,null,PJR762,PJR762,美丽时光·巴黎艺术年份桃红香槟 6 X 75CL,null,null,null,null,null,null,36.0,36.0,0.0,370.8,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-11 09:55:44,2021-06-11 00:00:00,2021-06-11 17:58:16,2021-06-11 09:58:16,20210803,scale_jiq,20210611,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26961,39942988,105847,null,008327,008327,尚·马爹利干邑白兰地 1 X 70CL,null,null,null,null,null,null,6.0,6.0,0.0,52.8,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-11 09:55:44,2021-06-11 00:00:00,2021-06-11 17:58:16,2021-06-11 09:58:16,20210803,scale_jiq,20210611,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26961,39942988,105846,null,003906,003906,马爹利蓝带干邑白兰地-有盒装 12 X 70CL,null,null,null,null,null,null,36.0,36.0,0.0,588.6,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-11 09:55:44,2021-06-11 00:00:00,2021-06-11 17:58:16,2021-06-11 09:58:16,20210803,scale_jiq,20210611,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26961,39942988,105848,null,009527,009527,马爹利尚选XXO干邑白兰地-有盒装 6 X 70CL,null,null,null,null,null,null,18.0,18.0,0.0,351.54,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-11 09:55:44,2021-06-11 00:00:00,2021-06-11 17:58:16,2021-06-11 09:58:16,20210803,scale_jiq,20210611,scale
Pernod-Zhong,Pernod-Zhong,JIQ,JIQ,26969,20210615,105902,null,HPG001,HPG001,黑瓶盖,null,null,null,null,null,null,6.0,6.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-15 07:01:21,2021-06-15 00:00:00,2021-06-15 15:03:19,2021-06-15 07:03:19,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105933,null,00013-66.666.66,00013-66.666.66,膨胀螺丝,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105934,null,18708-20.000.00,18708-20.000.00,迷你长方形喷灌器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105935,Damage,01891-28.000.00,01891-28.000.00,Select电脑控制器,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105936,Damage,08136-20.000.00,08136-20.000.00,喷灌器,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105937,null,18215-50.000.00,18215-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105938,null,18216-20.000.00,18216-20.000.00,6分标准接头,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105939,null,18201-20.000.00,18201-20.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105932,null,00241-20.000.00,00241-20.000.00,水管架,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105931,Scrap,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105930,Damage,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105929,null,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105928,null,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105941,null,12000-20.000.00,12000-20.000.00,高枝剪1.6米,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105942,null,18300-20.000.00,18300-20.000.00,喷枪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105927,null,08952-20.000.00,08952-20.000.00,手锄,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105943,null,09878-20.000.00,09878-20.000.00,充电式割灌机,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
