rh.asn_id,rh.wms_warehouse_id,rh.wms_warehouse_name,rd.internal_receipt_num,rd.item,rd.item_category5,rd.original_total_quantity,rd.total_qty,rd.erp_order_line_num,rh.closed_date,rh.create_time
B210605047SWT,MCH,MCH,56216.0,120217_105,MCH,16.0,16.0,22.0,2021-06-06 02:52:54,2021-06-05 09:11:01
B210605052SWT,MCH,MCH,56233.0,428635_101,MCH,14.0,14.0,18.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,120217_105,MCH,16.0,16.0,17.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,964829_107,MCH,7.0,7.0,16.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,964829_107,MCH,7.0,7.0,15.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,964829_107,MCH,7.0,7.0,14.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,964829_107,MCH,7.0,7.0,13.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,839180_101,MCH,14.0,14.0,12.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,839180_101,MCH,14.0,14.0,11.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,839180_101,MCH,14.0,14.0,10.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,485685_108,MCH,16.0,16.0,9.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,693182_102,MCH,14.0,14.0,8.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,693182_102,MCH,14.0,14.0,7.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,243266_101,MCH,14.0,14.0,6.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,243266_101,MCH,14.0,14.0,5.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,243266_101,MCH,14.0,14.0,4.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,677456_104,MCH,14.0,14.0,3.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,047665_101,MCH,14.0,14.0,23.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,047665_101,MCH,14.0,14.0,24.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,825202_109,MCH,16.0,16.0,28.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,825202_109,MCH,16.0,16.0,27.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,892524_115,MCH,14.0,14.0,22.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,892524_115,MCH,14.0,14.0,21.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,428635_101,MCH,14.0,14.0,20.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605052SWT,MCH,MCH,56233.0,428635_101,MCH,14.0,14.0,19.0,2021-06-06 02:52:47,2021-06-05 10:51:01
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,21.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,892524_115,MCH,14.0,14.0,19.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,428635_101,MCH,14.0,14.0,18.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,428635_101,MCH,14.0,14.0,17.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,120217_105,MCH,16.0,16.0,16.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,120217_105,MCH,16.0,16.0,15.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,964829_107,MCH,7.0,7.0,14.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,964829_107,MCH,7.0,7.0,13.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,964829_107,MCH,7.0,7.0,12.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,964829_107,MCH,7.0,7.0,11.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,839180_101,MCH,14.0,14.0,10.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,839180_101,MCH,14.0,14.0,9.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,839180_101,MCH,14.0,14.0,8.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,839180_101,MCH,14.0,14.0,7.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,839180_101,MCH,14.0,14.0,6.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,485685_108,MCH,16.0,16.0,5.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,485685_108,MCH,16.0,16.0,4.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,693182_102,MCH,14.0,14.0,3.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,243266_101,MCH,14.0,14.0,2.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,243266_101,MCH,14.0,14.0,1.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,047665_101,MCH,14.0,14.0,20.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,28.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,27.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,24.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,23.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605057SWT,MCH,MCH,56244.0,825202_109,MCH,16.0,16.0,22.0,2021-06-06 02:52:41,2021-06-05 13:01:02
B210605061SWT,MCH,MCH,56253.0,677456_104,MCH,14.0,14.0,4.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,677456_104,MCH,14.0,14.0,3.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,825202_109,MCH,16.0,16.0,28.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,825202_109,MCH,16.0,16.0,27.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,825202_109,MCH,16.0,16.0,24.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,825202_109,MCH,16.0,16.0,23.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,428635_101,MCH,14.0,14.0,22.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,21.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,20.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,19.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,18.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,17.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,16.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,7.0,7.0,15.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,964829_107,MCH,6.0,6.0,14.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,839180_101,MCH,14.0,14.0,13.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,839180_101,MCH,14.0,14.0,12.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,839180_101,MCH,14.0,14.0,11.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,839180_101,MCH,14.0,14.0,10.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,693182_102,MCH,14.0,14.0,9.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,693182_102,MCH,14.0,14.0,8.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,243266_101,MCH,14.0,14.0,7.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,243266_101,MCH,14.0,14.0,6.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210605061SWT,MCH,MCH,56253.0,243266_101,MCH,14.0,14.0,5.0,2021-06-06 06:28:42,2021-06-05 15:21:02
B210606004SWT,MCH,MCH,56260.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,825202_109,MCH,16.0,16.0,23.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,825202_109,MCH,16.0,16.0,22.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,825202_109,MCH,10.0,10.0,21.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,215487_110,MCH,13.0,13.0,20.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,892524_115,MCH,13.0,13.0,19.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,892524_115,MCH,14.0,14.0,18.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,120217_105,MCH,16.0,16.0,17.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,120217_105,MCH,16.0,16.0,16.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,964829_107,MCH,7.0,7.0,15.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,964829_107,MCH,7.0,7.0,14.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,964829_107,MCH,7.0,7.0,13.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,839180_101,MCH,14.0,14.0,12.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,839180_101,MCH,14.0,14.0,11.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,839180_101,MCH,14.0,14.0,10.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,839180_101,MCH,14.0,14.0,9.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,839180_101,MCH,14.0,14.0,8.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,485685_108,MCH,16.0,16.0,7.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,693182_102,MCH,14.0,14.0,6.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,693182_102,MCH,14.0,14.0,5.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,243266_101,MCH,14.0,14.0,4.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,243266_101,MCH,14.0,14.0,3.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,825202_109,MCH,16.0,16.0,24.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606004SWT,MCH,MCH,56260.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 06:28:28,2021-06-05 17:31:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,23.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,22.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,21.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,20.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,19.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,047665_101,MCH,14.0,14.0,18.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,047665_101,MCH,14.0,14.0,17.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,047665_101,MCH,14.0,14.0,16.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,892524_115,MCH,14.0,14.0,15.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,120217_105,MCH,16.0,16.0,14.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,120217_105,MCH,16.0,16.0,13.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,964829_107,MCH,7.0,7.0,12.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,964829_107,MCH,7.0,7.0,11.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,964829_107,MCH,7.0,7.0,10.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,964829_107,MCH,7.0,7.0,9.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,839180_101,MCH,14.0,14.0,8.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,839180_101,MCH,14.0,14.0,7.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,839180_101,MCH,14.0,14.0,6.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,693182_102,MCH,14.0,14.0,5.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,243266_101,MCH,14.0,14.0,4.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,677456_104,MCH,14.0,14.0,3.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606011SWT,MCH,MCH,56269.0,825202_109,MCH,16.0,16.0,24.0,2021-06-06 06:28:13,2021-06-05 20:21:01
B210606014SWT,MCH,MCH,56273.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,27.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,24.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,23.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,22.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,825202_109,MCH,16.0,16.0,21.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,892524_115,MCH,14.0,14.0,20.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,892524_115,MCH,14.0,14.0,19.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,120217_105,MCH,16.0,16.0,18.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,120217_105,MCH,16.0,16.0,17.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,964829_107,MCH,7.0,7.0,16.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,964829_107,MCH,7.0,7.0,15.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,964829_107,MCH,7.0,7.0,14.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,839180_101,MCH,14.0,14.0,13.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,839180_101,MCH,14.0,14.0,12.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,839180_101,MCH,14.0,14.0,11.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,839180_101,MCH,14.0,14.0,10.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,485685_108,MCH,16.0,16.0,9.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,485685_108,MCH,1.0,1.0,8.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,693182_102,MCH,14.0,14.0,7.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,693182_102,MCH,14.0,14.0,6.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,243266_101,MCH,14.0,14.0,5.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,243266_101,MCH,14.0,14.0,4.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,243266_101,MCH,14.0,14.0,3.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606014SWT,MCH,MCH,56273.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 06:28:06,2021-06-05 21:21:03
B210606018SWT,MCH,MCH,56280.0,839180_101,MCH,14.0,14.0,8.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,26.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,047665_101,MCH,14.0,14.0,18.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,839180_101,MCH,14.0,14.0,10.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,27.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,20.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,892524_115,MCH,14.0,14.0,17.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,964829_107,MCH,7.0,7.0,13.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,839180_101,MCH,14.0,14.0,9.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,693182_102,MCH,14.0,14.0,5.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,120217_105,MCH,16.0,16.0,15.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,28.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,839180_101,MCH,14.0,14.0,7.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,23.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,21.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,25.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,964829_107,MCH,7.0,7.0,14.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,964829_107,MCH,7.0,7.0,12.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,964829_107,MCH,7.0,7.0,11.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,892524_115,MCH,14.0,14.0,16.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,22.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,047665_101,MCH,14.0,14.0,19.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,485685_108,MCH,16.0,16.0,6.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,693182_102,MCH,14.0,14.0,4.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,825202_109,MCH,16.0,16.0,24.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606018SWT,MCH,MCH,56280.0,243266_101,MCH,14.0,14.0,3.0,2021-06-06 16:23:59,2021-06-05 23:31:04
B210606025SWT,MCH,MCH,56292.0,677456_104,MCH,14.0,14.0,1.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,677456_104,MCH,14.0,14.0,2.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,677456_104,MCH,14.0,14.0,3.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,243266_101,MCH,14.0,14.0,5.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,693182_102,MCH,14.0,14.0,6.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,693182_102,MCH,14.0,14.0,7.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,693182_102,MCH,14.0,14.0,8.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,485685_108,MCH,16.0,16.0,9.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,485685_108,MCH,16.0,16.0,10.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,839180_101,MCH,14.0,14.0,11.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,839180_101,MCH,14.0,14.0,13.0,2021-06-06 16:24:50,2021-06-06 01:51:01
B210606025SWT,MCH,MCH,56292.0,839180_101,MCH,14.0,14.0,14.0,2021-06-06 16:24:50,2021-06-06 01:51:01
