,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,awb,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
564,FAS,Pernod,6/2/2021,6/3/2021,BT0064,百龄坛特醇苏格兰威士忌 120 X 5CL,Order Pick,Jin2 Normal,6439373,31957015,ONEYLIVB03770600,,20014973.0,294942.0,,2-25-C-20,SHIP-1,240,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
565,FAS,Pernod,6/2/2021,6/3/2021,AB1846,亚伯乐高地单一麦芽苏格兰威士忌(18年陈酿) 6 X 50CL,Order Pick,Jin2 Normal,6439369,31957016,,,,,,2-37-B-03,SHIP-1,2,BT,9/3/2020  12:00:00 AM,Order Pick,A-FAS
566,FAS,Pernod,6/2/2021,6/3/2021,015560,格兰威特单一麦芽苏格兰威士忌25年陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439367,31957016,,,,,,2-41-B-22,SHIP-1,2,BT,2/26/2020  12:00:00 AM,Order Pick,A-FAS
567,FAS,Pernod,6/1/2021,6/3/2021,018107,芝华士·XV15年苏格兰威士忌(透金版)-有盒装 6 X 70CL,Order Pick,Jin2 Normal,6439381,31957002,,,,,,5-03-D-01,SHIP-1,6,BT,7/6/2020  12:00:00 AM,Order Pick,A-FAS
568,FAS,Pernod,6/1/2021,6/3/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439383,31957002,ONEYLIVB07960400,,20015528.0,383727.0,,2-37-B-17,SHIP-1,24,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
569,FAS,Pernod,6/2/2021,6/3/2021,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439389,31956999,,,,,,2-29-A-12,SHIP-1,4,BT,2/4/2021  12:00:00 AM,Order Pick,A-FAS
570,FAS,Pernod,6/2/2021,6/3/2021,OWZ118,杰卡斯酿酒师臻选系列西拉干红葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6439393,31956999,,,,,,4-22-D-04,SHIP-1,2,BT,5/5/2020  12:00:00 AM,Order Pick,A-FAS
571,FAS,Pernod,6/2/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439387,31956999,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-34,SHIP-1,3,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
572,FAS,Pernod,6/2/2021,6/3/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6439391,31956999,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-26,SHIP-1,9,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
573,FAS,Pernod,6/2/2021,6/3/2021,ORX219,杰卡斯珍藏系列霞多丽干白葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6439397,31956998,,,,,,3-09-B-08,SHIP-1,1,BT,4/27/2020  12:00:00 AM,Order Pick,A-FAS
574,FAS,Pernod,6/2/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439399,31956998,OOLU2661168100,,20502984.0,386728.0,2103ACWMX041,2-40-B-09,SHIP-1,4,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
575,FAS,Pernod,6/1/2021,6/3/2021,PJB822,美丽时光·巴黎艺术年份香槟-夜光版 6 X 75CL,Order Pick,Jin2 Normal,6439419,31956993,,,,,,FS-53-A-003,SHIP-1,12,BT,1/4/2021  12:00:00 AM,Order Pick,A-FAS
576,FAS,Pernod,6/1/2021,6/3/2021,PJ2721,美丽时光·巴黎艺术经典香槟 6 X 75CL,Order Pick,Jin2 Normal,6439417,31956993,ONEYLEHA58403801,,20501459.0,262056.0,FRX-CNS-2101-0069,FS-63-B-020,SHIP-1,36,BT,1/6/2021  12:00:00 AM,Order Pick,A-FAS
577,FAS,Pernod,6/1/2021,6/3/2021,BT0126,百龄坛12年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439413,31956995,ONEYLIVB03797800,,20015676.0,393372.0,,2-42-C-03,SHIP-1,15,BT,2/17/2021  12:00:00 AM,Order Pick,A-FAS
578,FAS,Pernod,6/1/2021,6/3/2021,DBL4N6,传奇源自拉菲罗斯柴尔德圣爱美乐红葡萄酒 6 X 75CL,Order Pick,Jin2 Hold,6439407,31956996,,,,,,5-02-B-30,SHIP-1,6,BT,2/18/2020  12:00:00 AM,Order Pick,A-FAS
579,FAS,Pernod,6/1/2021,6/3/2021,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒 6 X 75CL,Order Pick,Jin2 Hold,6439403,31956996,,,,,,4-14-C-24,SHIP-1,9,BT,11/25/2020  12:00:00 AM,Order Pick,A-FAS
580,FAS,Pernod,6/1/2021,6/3/2021,DBS217,传说源自拉菲罗斯柴尔德梅多克红葡萄酒 6 X 75CL,Order Pick,Paid Hold,6439409,31956996,,,,,,2-31-A-02,SHIP-1,12,BT,9/26/2019  12:00:00 AM,Order Pick,A-FAS
581,FAS,Pernod,6/1/2021,6/3/2021,DBS118,传说源自拉菲罗斯柴尔德波尔多白葡萄酒 6 X 75CL,Order Pick,Paid Normal,6439405,31956996,,,,,,3-10-B-21,SHIP-1,9,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
582,FAS,Pernod,6/1/2021,6/3/2021,003805,马爹利蓝带傲创干邑白兰地-含内盒 6 X 100CL,Order Pick,Paid Normal,6439423,31956981,,,,,,3-09-A-06,SHIP-1,6,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
583,FAS,Pernod,6/1/2021,6/3/2021,BTB016,百龄坛巴西青柠威士忌风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6439427,31956978,,,,,,2-44-C-06,SHIP-1,16,BT,2/4/2020  12:00:00 AM,Order Pick,A-FAS
584,FAS,Pernod,6/1/2021,6/3/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439429,31956978,ONEYLIVB10318900,,20015843.0,381549.0,,2-27-C-10,SHIP-1,25,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
585,FAS,Pernod,6/1/2021,6/3/2021,003906,马爹利蓝带干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439433,31956969,,,,,,2-40-D-13,SHIP-1,1,BT,1/11/2021  12:00:00 AM,Order Pick,A-FAS
586,FAS,Pernod,6/1/2021,6/3/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Order Pick,Jin2 Normal,6439443,31956933,,,,,,2-31-A-26,SHIP-1,25,BT,12/21/2020  12:00:00 AM,Order Pick,A-FAS
587,FAS,Pernod,6/1/2021,6/3/2021,005662,马爹利名士干邑白兰地-有盒装 120 X 5CL,Order Pick,Jin2 Normal,6439441,31956933,,,,,,02-79-B,SHIP-1,125,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
588,FAS,Pernod,6/1/2021,6/3/2021,007622,马爹利鼎盛VSOP干邑白兰地 96 X 5CL,Order Pick,Paid Normal,6439437,31956933,,,,,,4-18-A-11,SHIP-1,200,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
589,FAS,Pernod,6/1/2021,6/3/2021,003603,马爹利蓝带干邑白兰地 12 X 35CL,Order Pick,Jin2 Normal,6439439,31956933,EGLV540100041630,,20502854.0,351724.0,FRX-CNS-2103-0162,2-38-D-01,SHIP-1,50,BT,2/23/2021  12:00:00 AM,Order Pick,A-FAS
590,FAS,Pernod,6/1/2021,6/3/2021,BT1926,百龄坛15年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439455,31956918,,,,,,2-41-A-34,SHIP-1,6,BT,12/18/2019  12:00:00 AM,Order Pick,A-FAS
591,FAS,Pernod,6/1/2021,6/3/2021,013037,皇家礼炮21年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6439451,31956918,,,,,,2-37-C-19,SHIP-1,4,BT,1/6/2021  12:00:00 AM,Order Pick,A-FAS
592,FAS,Pernod,6/1/2021,6/3/2021,005657,马爹利名士干邑白兰地-有盒装 12 X 70CL,Order Pick,Paid Normal,6439449,31956918,,,,,,3-09-A-44,SHIP-1,10,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
593,FAS,Pernod,6/1/2021,6/3/2021,003906,马爹利蓝带干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439447,31956918,,,,,,2-40-D-13,SHIP-1,8,BT,1/11/2021  12:00:00 AM,Order Pick,A-FAS
594,FAS,Pernod,6/1/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439453,31956918,OOLU2659546700,,20502708.0,261586.0,2102ACWMX074,2-29-B-30,SHIP-1,12,BT,2/9/2021  12:00:00 AM,Order Pick,A-FAS
595,FAS,Pernod,6/2/2021,6/3/2021,004651,马爹利XO干邑白兰地-不含摇架和倒酒器 3 X 300CL,Order Pick,Jin2 Normal,6439682,42022087,,,,,,2-25-D-14,SHIP-1,6,BT,10/25/2020  12:00:00 AM,Order Pick,A-FAS
596,FAS,Pernod,6/2/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439684,42022087,OOLU2661168100,,20502984.0,386728.0,2103ACWMX041,2-40-B-31,SHIP-1,276,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
597,FAS,Pernod,6/2/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439686,42022087,OOLU2661168100,,20502984.0,386728.0,2103ACWMX041,2-40-B-32,SHIP-1,600,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
598,FAS,Pernod,6/2/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439688,42022087,OOLU2661168100,,20502984.0,386728.0,2103ACWMX041,2-40-B-33,SHIP-1,600,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
599,FAS,Pernod,6/2/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439690,42022087,OOLU2661168100,,20502984.0,386728.0,2103ACWMX041,2-40-B-34,SHIP-1,444,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
600,FAS,Pernod,6/1/2021,6/3/2021,JJ0067,尊美醇爱尔兰威士忌 12 X 70CL,Order Pick,Jin2 Normal,6439699,42022047,ONEYDUBB00622700,,92114029.0,394780.0,,2-34-C-22,SHIP-1,240,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
601,FAS,Pernod,6/2/2021,6/3/2021,003641,马爹利蓝带干邑白兰地-不含倒酒器 4 X 300CL,Order Pick,Jin2 Normal,6439696,42022087,,,,,,2-37-D-03,SHIP-1,8,BT,1/4/2021  12:00:00 AM,Order Pick,A-FAS
602,FAS,Pernod,6/2/2021,6/3/2021,003906,马爹利蓝带干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439692,42022087,,,,,,2-41-B-05,SHIP-1,180,BT,1/11/2021  12:00:00 AM,Order Pick,A-FAS
603,FAS,Pernod,6/2/2021,6/3/2021,003633,马爹利蓝带干邑白兰地-含内盒 6 X 150CL,Order Pick,Jin2 Normal,6439694,42022087,OOLU2660597870,,20502840.0,351735.0,2013ACWMX002,2-37-D-01,SHIP-1,60,BT,2/24/2021  12:00:00 AM,Order Pick,A-FAS
604,FAS,Pernod,6/1/2021,6/3/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439708,42022043,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-24,SHIP-1,316,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
605,FAS,Pernod,6/1/2021,6/3/2021,012107,芝华士·耀麦芽苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Paid Normal,6439704,42022043,,,,,,2-42-D-09,SHIP-1,18,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
606,FAS,Pernod,6/1/2021,6/3/2021,012107,芝华士·耀麦芽苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Paid Normal,6439706,42022043,,,,,,2-42-D-08,SHIP-1,42,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
607,FAS,Pernod,6/1/2021,6/3/2021,CAP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌25年 6 X 70CL,Order Pick,Jin2 Normal,6439736,42022043,ONEYLIVB03770600,,20014973.0,294942.0,,5-02-B-26,SHIP-1,30,BT,7/23/2020  12:00:00 AM,Order Pick,A-FAS
608,FAS,Pernod,6/1/2021,6/3/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439712,42022043,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-25,SHIP-1,32,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
609,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439710,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-D-14,SHIP-1,588,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
610,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439714,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-32-A-32,SHIP-1,600,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
611,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439716,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-32-A-29,SHIP-1,600,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
612,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439718,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-32-A-25,SHIP-1,579,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
613,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439726,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-21,SHIP-1,600,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
614,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439728,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-20,SHIP-1,600,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
615,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439730,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-11,SHIP-1,600,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
616,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439732,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-34,SHIP-1,213,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
617,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439734,42022043,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-30,SHIP-1,600,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
618,FAS,Pernod,6/1/2021,6/3/2021,015560,格兰威特单一麦芽苏格兰威士忌25年陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439722,42022043,,,,,,2-41-A-25,SHIP-1,43,BT,2/26/2020  12:00:00 AM,Order Pick,A-FAS
619,FAS,Pernod,6/1/2021,6/3/2021,015560,格兰威特单一麦芽苏格兰威士忌25年陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439724,42022043,,,,,,2-41-B-22,SHIP-1,107,BT,2/26/2020  12:00:00 AM,Order Pick,A-FAS
620,FAS,Pernod,6/1/2021,6/3/2021,BT2208,百龄坛17年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6439720,42022043,,,,,,2-27-B-06,SHIP-1,180,BT,8/15/2020  12:00:00 AM,Order Pick,A-FAS
621,FAS,Pernod,6/1/2021,6/3/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Order Pick,Jin2 Normal,6439739,42021986,,,,,,2-36-B-22,SHIP-1,180,BT,1/6/2021  12:00:00 AM,Order Pick,A-FAS
622,FAS,Pernod,6/2/2021,6/3/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439744,42021656,ONEYLIVB07960400,,20015528.0,383727.0,,2-37-B-17,SHIP-1,120,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
623,FAS,Pernod,6/2/2021,6/3/2021,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439750,31957026,ONEYLIVA68556400,,20014784.0,261572.0,,2-42-A-16,SHIP-1,6,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
624,FAS,Pernod,6/2/2021,6/3/2021,015129,格兰威特单一麦芽苏格兰威士忌醇萃12年雪莉桶陈酿 12 X 70CL,Order Pick,Jin2 Normal,6439748,31957026,ONEYLIVB07124300,,20015583.0,325747.0,,2-34-B-20,SHIP-1,6,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
625,FAS,Pernod,6/2/2021,6/3/2021,004687,马爹利XO干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439766,31957007,,,,,,2-29-A-28,SHIP-1,4,BT,2/10/2021  12:00:00 AM,Order Pick,A-FAS
626,FAS,Pernod,6/2/2021,6/3/2021,003906,马爹利蓝带干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439764,31957007,,,,,,2-41-B-05,SHIP-1,8,BT,1/11/2021  12:00:00 AM,Order Pick,A-FAS
627,FAS,Pernod,6/2/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439754,31957020,,,,,,2-43-A-31,SHIP-1,9,BT,1/11/2021  12:00:00 AM,Order Pick,A-FAS
628,FAS,Pernod,6/2/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439756,31957020,OOLU2661168100,,20502984.0,386728.0,2103ACWMX041,2-40-B-34,SHIP-1,12,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
629,FAS,Pernod,6/3/2021,6/3/2021,004687,马爹利XO干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439760,31957008,,,,,,2-29-A-28,SHIP-1,2,BT,2/10/2021  12:00:00 AM,Order Pick,A-FAS
630,FAS,Pernod,6/2/2021,6/3/2021,AB1826,亚伯乐高地单一麦芽苏格兰威士忌(18年陈酿) 6 X 50CL,Order Pick,Jin2 Normal,6439772,31957006,,,,,,2-27-B-03,SHIP-1,3,BT,7/28/2020  12:00:00 AM,Order Pick,A-FAS
631,FAS,Pernod,6/2/2021,6/3/2021,OBS018,杰卡斯澳盛旗舰系列赤霞珠干红葡萄酒 6 X 75CL,Order Pick,Paid Normal,6439774,31957006,,,,,,5-08-B-13,SHIP-1,30,BT,10/11/2019  12:00:00 AM,Order Pick,A-FAS
632,FAS,Pernod,6/2/2021,6/3/2021,015126,格兰威特单一麦芽苏格兰威士忌12年陈酿-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439770,31957006,ONEYLIVB03781800,,20014391.0,261887.0,,2-35-D-26,SHIP-1,2,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
633,FAS,Pernod,6/2/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439776,31957006,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-34,SHIP-1,10,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
634,FAS,Pernod,6/2/2021,6/3/2021,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439778,31957006,ONEYLIVA68556400,,20014784.0,261572.0,,2-42-A-16,SHIP-1,3,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
635,FAS,Pernod,6/1/2021,6/3/2021,AB2246,亚伯乐斯佩塞单一麦芽苏格兰威士忌12年双桶陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439794,31956991,ONEYLIVB07124300,,20015583.0,325747.0,,2-29-B-03,SHIP-1,6,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
636,FAS,Pernod,6/1/2021,6/3/2021,ORE218,杰卡斯珍藏系列赤霞珠干红葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6439796,31956991,,,,,,3-09-B-37,SHIP-1,1,BT,8/14/2020  12:00:00 AM,Order Pick,A-FAS
637,FAS,Pernod,6/1/2021,6/3/2021,OBS018,杰卡斯澳盛旗舰系列赤霞珠干红葡萄酒 6 X 75CL,Order Pick,Paid Normal,6439788,31956994,,,,,,5-08-B-13,SHIP-1,36,BT,10/11/2019  12:00:00 AM,Order Pick,A-FAS
638,FAS,Pernod,6/1/2021,6/3/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439790,31956994,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-25,SHIP-1,5,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
639,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439782,31956994,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-34,SHIP-1,3,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
640,FAS,Pernod,6/1/2021,6/3/2021,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439784,31956994,ONEYLIVA68556400,,20014784.0,261572.0,,2-42-A-16,SHIP-1,1,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
641,FAS,Pernod,6/1/2021,6/3/2021,003906,马爹利蓝带干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6439786,31956994,,,,,,2-40-D-13,SHIP-1,24,BT,1/11/2021  12:00:00 AM,Order Pick,A-FAS
642,FAS,Pernod,6/1/2021,6/3/2021,AB2246,亚伯乐斯佩塞单一麦芽苏格兰威士忌12年双桶陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439806,31956990,ONEYLIVB07124300,,20015583.0,325747.0,,2-29-B-03,SHIP-1,20,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
643,FAS,Pernod,6/1/2021,6/3/2021,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿 3 X 70CL,Order Pick,Jin2 Normal,6439808,31956990,,,,,,2-29-A-12,SHIP-1,20,BT,2/4/2021  12:00:00 AM,Order Pick,A-FAS
644,FAS,Pernod,6/1/2021,6/3/2021,AB1826,亚伯乐高地单一麦芽苏格兰威士忌(18年陈酿) 6 X 50CL,Order Pick,Jin2 Normal,6439812,31956990,,,,,,2-27-B-03,SHIP-1,18,BT,7/28/2020  12:00:00 AM,Order Pick,A-FAS
645,FAS,Pernod,6/1/2021,6/3/2021,015126,格兰威特单一麦芽苏格兰威士忌12年陈酿-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6439804,31956990,ONEYLIVB03781800,,20014391.0,261887.0,,2-35-D-24,SHIP-1,16,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
646,FAS,Pernod,6/1/2021,6/3/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439810,31956990,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-34,SHIP-1,16,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
647,FAS,Pernod,6/1/2021,6/3/2021,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439800,31956990,ONEYLIVA68556400,,20014784.0,261572.0,,2-42-A-15,SHIP-1,12,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
648,FAS,Pernod,6/1/2021,6/3/2021,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6439802,31956990,ONEYLIVA68556400,,20014784.0,261572.0,,2-42-A-16,SHIP-1,6,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
649,FAS,Pernod,6/3/2021,6/4/2021,JJ0067,尊美醇爱尔兰威士忌 12 X 70CL,Order Pick,Jin2 Normal,6441368,39942761,ONEYDUBB00622700,,92114029.0,394780.0,,2-34-C-24,SHIP-1,12,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
650,FAS,Pernod,6/3/2021,6/4/2021,BOG206,布拉佛-格兰威特苏格兰斯佩塞单一麦芽威士忌25年珍藏版 6 X 70CL,Order Pick,Jin2 Normal,6441366,39942761,ONEYLIVB03770600,,20014973.0,294942.0,,5-02-B-24,SHIP-1,6,BT,10/5/2020  12:00:00 AM,Order Pick,A-FAS
651,FAS,Pernod,6/3/2021,6/4/2021,DBCP11,拉菲罗斯柴尔德珍宝波亚克法定产区干红葡萄酒 6 X 75CL,Order Pick,Paid Normal,6441374,39942761,,,,,,FS-64-A-010,SHIP-1,6,BT,11/29/2019  12:00:00 AM,Order Pick,A-FAS
652,FAS,Pernod,6/3/2021,6/4/2021,ORX219,杰卡斯珍藏系列霞多丽干白葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6441370,39942761,,,,,,3-09-B-08,SHIP-1,6,BT,4/27/2020  12:00:00 AM,Order Pick,A-FAS
653,FAS,Pernod,6/3/2021,6/4/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6441364,39942761,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-25,SHIP-1,12,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
654,FAS,Pernod,6/3/2021,6/4/2021,015558,格兰威特单一麦芽苏格兰威士忌15年法国橡木桶陈酿 6 X 70CL,Order Pick,Jin2 Normal,6441358,39942761,ONEYLIVB07974900,,20016064.0,383716.0,,2-31-A-34,SHIP-1,12,BT,2/25/2021  12:00:00 AM,Order Pick,A-FAS
655,FAS,Pernod,6/3/2021,6/4/2021,015129,格兰威特单一麦芽苏格兰威士忌醇萃12年雪莉桶陈酿 12 X 70CL,Order Pick,Jin2 Normal,6441360,39942761,ONEYLIVB07124300,,20015583.0,325747.0,,2-34-B-20,SHIP-1,41,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
