,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
356,FAS,Pernod,6/1/2021,6/3/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6439949,ONEYLIVB11767400,,20017232.0,456668.0,,RECV-1,01-13-B,12960,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
357,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439961,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,14400,BT,3/24/2021  12:00:00 AM,Receving,
358,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439963,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,720,BT,3/22/2021  12:00:00 AM,Receving,
359,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439965,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,720,BT,3/23/2021  12:00:00 AM,Receving,
360,FAS,Pernod,5/31/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439955,LHV2473795,,20503187.0,463118.0,2104ACWMX001,RECV-1,01-08-A,4032,BT,3/15/2021  12:00:00 AM,Receving,A-FAS
361,FAS,Pernod,6/1/2021,6/3/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6439949,ONEYLIVB11767400,,20017232.0,456668.0,,RECV-1,01-13-B,12960,BT,3/17/2021  12:00:00 AM,Receving,
362,FAS,Pernod,6/1/2021,6/3/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6439949,ONEYLIVB11767400,,20017232.0,456668.0,,RECV-1,01-13-B,12960,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
363,FAS,Pernod,6/1/2021,6/3/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6439951,ONEYLIVB11767400,,20017232.0,456668.0,,RECV-1,01-13-B,2160,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
364,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439967,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,1440,BT,3/25/2021  12:00:00 AM,Receving,
365,FAS,Pernod,6/1/2021,6/3/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6439951,ONEYLIVB11767400,,20017232.0,456668.0,,RECV-1,01-13-B,2160,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
366,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439961,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,14400,BT,3/24/2021  12:00:00 AM,Receving,A-BJPRD
367,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439963,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,720,BT,3/22/2021  12:00:00 AM,Receving,A-BJPRD
368,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439963,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,720,BT,3/22/2021  12:00:00 AM,Receving,A-FAS
369,FAS,Pernod,5/31/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439957,LHV2473795,,20503187.0,463118.0,2104ACWMX001,RECV-1,01-08-A,8640,BT,3/16/2021  12:00:00 AM,Receving,A-FAS
370,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439965,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,720,BT,3/23/2021  12:00:00 AM,Receving,A-FAS
371,FAS,Pernod,5/31/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439957,LHV2473795,,20503187.0,463118.0,2104ACWMX001,RECV-1,01-08-A,8640,BT,3/16/2021  12:00:00 AM,Receving,
372,FAS,Pernod,6/1/2021,6/4/2021,005783,马爹利名士干邑白兰地-无盒装 6 X 150CL,Receving,Bonded Normal,6440756,OOLU2662157760,,20503082.0,467640.0,2104ACWMX048,RECV-1,01-10-C,6336,BT,3/25/2021  12:00:00 AM,Receving,A-FAS
373,FAS,Pernod,6/1/2021,6/4/2021,005783,马爹利名士干邑白兰地-无盒装 6 X 150CL,Receving,Bonded Normal,6440756,OOLU2662157760,,20503082.0,467640.0,2104ACWMX048,RECV-1,01-10-C,6336,BT,3/25/2021  12:00:00 AM,Receving,
374,FAS,Pernod,6/1/2021,6/4/2021,005783,马爹利名士干邑白兰地-无盒装 6 X 150CL,Receving,Bonded Normal,6440756,OOLU2662157760,,20503082.0,467640.0,2104ACWMX048,RECV-1,01-10-C,6336,BT,3/25/2021  12:00:00 AM,Receving,A-BJPRD
375,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441734,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-31,600,BT,2/22/2021  12:00:00 AM,Receving,
376,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441746,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-34,360,BT,3/18/2021  12:00:00 AM,Receving,
377,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441734,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-31,600,BT,2/22/2021  12:00:00 AM,Receving,A-BJPRD
378,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441738,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-32,600,BT,2/22/2021  12:00:00 AM,Receving,A-BJPRD
379,FAS,Pernod,6/2/2021,6/4/2021,013849,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441742,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,02-45-B,1890,BT,3/10/2021  12:00:00 AM,Receving,A-BJPRD
380,FAS,Pernod,6/2/2021,6/4/2021,013849,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441744,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,02-45-B,1350,BT,3/11/2021  12:00:00 AM,Receving,A-BJPRD
381,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441736,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-35,360,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
382,FAS,Pernod,6/2/2021,6/4/2021,BT2206,百龄坛17年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Hold,6441740,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-A-39,660,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
383,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441750,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-A-38,600,BT,2/22/2021  12:00:00 AM,Receving,A-BJPRD
384,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441734,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-31,600,BT,2/22/2021  12:00:00 AM,Receving,A-FAS
385,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441732,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-36,210,BT,3/18/2021  12:00:00 AM,Receving,
386,FAS,Pernod,6/2/2021,6/4/2021,BT2206,百龄坛17年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Hold,6441740,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-A-39,660,BT,2/16/2021  12:00:00 AM,Receving,
387,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441748,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-33,600,BT,2/22/2021  12:00:00 AM,Receving,
388,FAS,Pernod,6/2/2021,6/4/2021,013849,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441744,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,02-45-B,1350,BT,3/11/2021  12:00:00 AM,Receving,A-FAS
389,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441746,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-34,360,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
390,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441738,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-32,600,BT,2/22/2021  12:00:00 AM,Receving,A-FAS
391,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441748,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-33,600,BT,2/22/2021  12:00:00 AM,Receving,A-BJPRD
392,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441748,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-33,600,BT,2/22/2021  12:00:00 AM,Receving,A-FAS
393,FAS,Pernod,6/2/2021,6/4/2021,013849,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441742,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,02-45-B,1890,BT,3/10/2021  12:00:00 AM,Receving,A-FAS
394,FAS,Pernod,6/2/2021,6/4/2021,013849,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441744,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,02-45-B,1350,BT,3/11/2021  12:00:00 AM,Receving,
395,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441732,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-36,210,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
396,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441750,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-A-38,600,BT,2/22/2021  12:00:00 AM,Receving,
397,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441746,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-34,360,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
398,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441732,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-36,210,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
399,FAS,Pernod,6/2/2021,6/4/2021,BT2206,百龄坛17年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Hold,6441740,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-A-39,660,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
400,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441750,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-A-38,600,BT,2/22/2021  12:00:00 AM,Receving,A-FAS
401,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441736,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-35,360,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
402,FAS,Pernod,6/2/2021,6/4/2021,BT0086,百龄坛特醇苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6441738,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-32,600,BT,2/22/2021  12:00:00 AM,Receving,
403,FAS,Pernod,6/2/2021,6/4/2021,013849,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441742,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,02-45-B,1890,BT,3/10/2021  12:00:00 AM,Receving,
404,FAS,Pernod,6/2/2021,6/4/2021,011699,芝华士18年苏格兰威士忌-有盒装 6 X 70CL,Receving,Bonded Normal,6441736,ONEYLIVB12153800,,20017505.0,468990.0,,RECV-1,1-23-C-35,360,BT,3/18/2021  12:00:00 AM,Receving,
405,FAS,Pernod,6/2/2021,6/4/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Receving,Bonded Normal,6441796,ONEYLIVB14994900,,20017386.0,468942.0,,RECV-1,01-02-C,12600,BT,3/22/2021  12:00:00 AM,Receving,
406,FAS,Pernod,6/2/2021,6/4/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Receving,Bonded Normal,6441799,ONEYLIVB12182300,,20017330.0,468951.0,,RECV-1,01-04-B,12600,BT,3/19/2021  12:00:00 AM,Receving,A-BJPRD
407,FAS,Pernod,6/2/2021,6/4/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Receving,Bonded Normal,6441796,ONEYLIVB14994900,,20017386.0,468942.0,,RECV-1,01-02-C,12600,BT,3/22/2021  12:00:00 AM,Receving,A-FAS
408,FAS,Pernod,6/2/2021,6/4/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Receving,Bonded Normal,6441799,ONEYLIVB12182300,,20017330.0,468951.0,,RECV-1,01-04-B,12600,BT,3/19/2021  12:00:00 AM,Receving,A-FAS
409,FAS,Pernod,6/2/2021,6/4/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Receving,Bonded Normal,6441796,ONEYLIVB14994900,,20017386.0,468942.0,,RECV-1,01-02-C,12600,BT,3/22/2021  12:00:00 AM,Receving,A-BJPRD
410,FAS,Pernod,6/2/2021,6/4/2021,016137,格兰威特单一麦芽苏格兰威士忌 创始人甄选系列 6 X 70CL,Receving,Bonded Normal,6441799,ONEYLIVB12182300,,20017330.0,468951.0,,RECV-1,01-04-B,12600,BT,3/19/2021  12:00:00 AM,Receving,
411,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441804,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-12,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
412,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441814,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-14,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
413,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441818,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-16,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
414,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441810,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-13,1680,BT,2/16/2021  12:00:00 AM,Receving,
415,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441824,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-19,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
416,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441808,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-11,1680,BT,12/9/2020  12:00:00 AM,Receving,
417,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441808,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-11,1680,BT,12/9/2020  12:00:00 AM,Receving,A-BJPRD
418,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441810,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-13,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
419,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441814,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-14,1680,BT,2/16/2021  12:00:00 AM,Receving,
420,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441816,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-15,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
421,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441820,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-17,1680,BT,2/16/2021  12:00:00 AM,Receving,
422,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441820,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-17,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
423,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441822,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-18,1680,BT,2/16/2021  12:00:00 AM,Receving,
424,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441824,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-19,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
425,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441806,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-19-B-17,1680,BT,1/8/2021  12:00:00 AM,Receving,
426,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441808,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-11,1680,BT,12/9/2020  12:00:00 AM,Receving,A-FAS
427,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441820,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-17,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
428,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441812,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-19-B-18,1680,BT,1/8/2021  12:00:00 AM,Receving,
429,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441804,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-12,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
430,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441822,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-18,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
431,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441804,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-12,1680,BT,2/16/2021  12:00:00 AM,Receving,
432,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441814,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-14,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
433,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441822,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-18,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
434,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441826,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-20,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
435,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441806,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-19-B-17,1680,BT,1/8/2021  12:00:00 AM,Receving,A-BJPRD
436,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441806,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-19-B-17,1680,BT,1/8/2021  12:00:00 AM,Receving,A-FAS
437,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441810,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-13,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
438,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441816,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-15,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
439,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441818,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-16,1680,BT,2/16/2021  12:00:00 AM,Receving,
440,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441824,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-19,1680,BT,2/16/2021  12:00:00 AM,Receving,
441,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441826,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-20,1680,BT,2/16/2021  12:00:00 AM,Receving,A-FAS
442,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441812,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-19-B-18,1680,BT,1/8/2021  12:00:00 AM,Receving,A-BJPRD
443,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441812,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-19-B-18,1680,BT,1/8/2021  12:00:00 AM,Receving,A-FAS
444,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441816,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-15,1680,BT,2/16/2021  12:00:00 AM,Receving,
445,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441818,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-16,1680,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
446,FAS,Pernod,6/2/2021,6/4/2021,030012,绝对伏特加(原味) 12 X 50CL,Receving,Bonded Normal,6441826,ONEYGOTB03234400,,81052936.0,465577.0,,RECV-1,1-20-B-20,1680,BT,2/16/2021  12:00:00 AM,Receving,
447,FAS,Pernod,5/31/2021,6/4/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Receving,Bonded Normal,6442823,ONEYLIVB12179900,,20017547.0,459039.0,,RECV-1,1-23-A-24,600,BT,3/15/2021  12:00:00 AM,Receving,
448,FAS,Pernod,5/31/2021,6/4/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Receving,Bonded Normal,6442823,ONEYLIVB12179900,,20017547.0,459039.0,,RECV-1,1-23-A-24,600,BT,3/15/2021  12:00:00 AM,Receving,A-BJPRD
449,FAS,Pernod,5/31/2021,6/4/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Receving,Bonded Normal,6442823,ONEYLIVB12179900,,20017547.0,459039.0,,RECV-1,1-23-A-24,600,BT,3/15/2021  12:00:00 AM,Receving,A-FAS
450,FAS,Pernod,5/31/2021,6/4/2021,013531,62响皇家礼炮苏格兰威士忌 1 X 100CL,Receving,Bonded Normal,6442827,ONEYLIVB12179900,,20017547.0,459039.0,,RECV-1,1-23-A-41,36,BT,12/8/2020  12:00:00 AM,Receving,A-FAS
451,FAS,Pernod,5/31/2021,6/4/2021,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿 3 X 70CL,Receving,Bonded Normal,6442845,ONEYLIVB12179900,,20017547.0,459039.0,,RECV-1,1-24-B-37,270,BT,2/18/2021  12:00:00 AM,Receving,A-BJPRD
452,FAS,Pernod,5/31/2021,6/4/2021,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿 3 X 70CL,Receving,Bonded Normal,6442857,ONEYLIVB12179900,,20017547.0,459039.0,,RECV-1,1-24-D-41,270,BT,2/18/2021  12:00:00 AM,Receving,
